,year,month,day,FX,FM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK,TGK
21444,1965,5,27,0.0,0.0,0.1,1,0.0,0,7.0,10.4,1008.0,12.8,72.0,15.9,9.2,8.5
21445,1965,5,26,0.0,0.0,5.4,1,0.0,0,7.7,12.0,1010.2,11.0,92.0,12.8,10.0,10.0
21446,1965,5,25,0.0,0.0,4.2,1,0.0,0,7.7,11.0,1012.0,12.4,76.0,14.7,10.2,10.0
21447,1965,5,24,0.0,0.0,0.2,1,0.0,0,8.0,12.1,1009.8,11.6,89.0,13.1,10.6,10.0
21448,1965,5,23,0.0,0.0,0.0,1,0.0,0,5.3,8.3,1012.3,13.6,54.0,18.3,7.4,5.0
21449,1965,5,22,0.0,0.0,0.0,0,0.0,0,0.7,6.7,1017.8,13.2,45.0,18.1,4.0,-1.2
21450,1965,5,21,0.0,0.0,0.0,0,0.0,0,3.0,6.0,1021.0,9.1,53.0,13.3,2.4,-1.0
21451,1965,5,20,0.0,0.0,0.2,1,0.0,0,3.0,6.6,1013.6,8.0,61.0,12.0,1.9,-2.2
21452,1965,5,19,0.0,0.0,0.0,1,0.0,0,5.7,7.5,1002.1,8.5,66.0,13.4,7.2,8.2
21453,1965,5,18,0.0,0.0,4.7,1,0.0,0,7.0,11.8,997.5,14.5,71.0,18.8,12.5,11.0
21454,1965,5,17,0.0,0.0,0.9,1,0.0,0,7.0,13.5,997.2,18.3,66.0,21.9,12.8,8.5
21455,1965,5,16,0.0,0.0,0.0,1,0.0,0,5.3,13.3,1000.8,15.4,76.0,19.6,11.9,10.2
21456,1965,5,15,0.0,0.0,1.2,1,0.0,0,7.0,13.2,1003.2,16.4,72.0,21.0,11.5,8.4
21457,1965,5,14,0.0,0.0,0.0,0,0.0,0,5.0,12.3,1008.4,17.2,65.0,22.3,11.2,9.0
21458,1965,5,13,0.0,0.0,0.1,1,0.0,0,6.0,10.8,1016.3,14.3,68.0,17.9,8.4,4.3
21459,1965,5,12,0.0,0.0,0.0,0,0.0,0,4.7,10.2,1018.4,12.6,72.0,17.3,6.5,4.5
21460,1965,5,11,0.0,0.0,1.9,1,0.0,0,8.0,10.1,1008.5,8.6,91.0,10.3,7.4,6.8
21461,1965,5,10,0.0,0.0,14.3,1,0.0,0,8.0,9.6,997.2,9.0,84.0,10.6,7.8,6.5
21462,1965,5,9,0.0,0.0,10.8,1,0.0,0,7.3,12.0,998.2,11.0,87.0,14.3,9.1,10.1
21463,1965,5,8,0.0,0.0,5.2,1,0.0,0,7.3,11.8,1006.9,12.8,81.0,15.7,9.2,9.0
21464,1965,5,7,0.0,0.0,5.1,1,0.0,0,7.3,9.4,1006.3,10.0,77.0,13.5,5.8,3.4
21465,1965,5,6,0.0,0.0,0.9,1,0.0,0,7.7,9.4,1004.3,10.1,75.0,14.3,8.5,7.2
21466,1965,5,5,0.0,0.0,0.4,1,0.0,0,6.7,10.7,996.6,11.9,76.0,15.8,8.2,5.5
21467,1965,5,4,0.0,0.0,0.6,1,0.0,0,6.3,9.1,1000.5,12.8,61.0,17.6,5.7,4.4
21468,1965,5,3,0.0,0.0,0.0,0,0.0,0,0.7,5.4,1010.3,9.9,45.0,15.3,2.4,0.4
21469,1965,5,2,0.0,0.0,0.0,0,0.0,0,0.7,6.1,1012.1,11.5,44.0,17.0,5.0,2.2
21470,1965,5,1,0.0,0.0,0.0,0,0.0,0,1.7,6.7,1013.1,12.2,49.0,18.3,4.1,-2.0
21471,1965,4,30,0.0,0.0,0.1,1,0.0,0,4.0,8.9,1011.0,10.5,71.0,15.1,4.0,-1.3
21472,1965,4,29,0.0,0.0,0.0,1,0.0,0,8.0,8.7,1000.9,8.0,82.0,9.3,6.4,6.2
21473,1965,4,28,0.0,0.0,0.7,1,0.0,0,7.7,10.0,994.1,9.9,82.0,14.0,7.0,5.4
21474,1965,4,27,0.0,0.0,1.0,1,0.0,0,8.0,8.3,994.9,8.0,79.0,10.6,5.0,3.6
21475,1965,4,26,0.0,0.0,0.8,1,0.0,0,5.7,7.3,1000.5,7.6,72.0,11.3,2.6,-0.1
21476,1965,4,25,0.0,0.0,1.2,1,0.0,0,8.0,7.9,1000.7,6.6,81.0,9.7,5.0,3.7
21477,1965,4,24,0.0,0.0,9.5,1,0.0,0,7.3,8.7,997.1,7.6,82.0,13.5,5.4,4.5
21478,1965,4,23,0.0,0.0,0.5,1,0.0,0,5.7,7.8,997.3,7.5,75.0,9.5,4.6,2.8
21479,1965,4,22,0.0,0.0,5.9,1,0.0,0,7.0,9.7,996.4,7.7,92.0,10.2,5.4,4.8
21480,1965,4,21,0.0,0.0,0.5,1,0.0,0,6.7,9.7,997.9,10.4,76.0,13.7,6.4,6.1
21481,1965,4,20,0.0,0.0,3.2,1,0.0,0,7.7,8.6,997.3,7.4,83.0,8.1,5.5,3.5
21482,1965,4,19,0.0,0.0,1.2,1,0.0,0,6.3,6.8,994.4,7.7,66.0,12.2,2.6,-1.3
21483,1965,4,18,0.0,0.0,6.1,1,0.0,0,4.7,8.4,988.7,7.1,80.0,10.0,5.1,6.2
21484,1965,4,17,0.0,0.0,10.0,1,0.0,0,7.7,7.1,999.8,6.7,75.0,10.3,3.0,2.9
21485,1965,4,16,0.0,0.0,3.5,1,0.0,0,8.0,9.0,1000.0,7.3,88.0,9.9,6.2,5.0
21486,1965,4,15,0.0,0.0,0.1,1,0.0,0,7.0,6.7,1008.3,8.6,63.0,13.0,2.4,-1.5
21487,1965,4,14,0.0,0.0,0.2,1,0.0,0,4.7,6.9,1012.2,6.5,71.0,10.4,3.0,-0.9
21488,1965,4,13,0.0,0.0,0.5,1,0.0,0,5.3,8.0,1003.4,7.3,77.0,10.4,4.2,2.2
21489,1965,4,12,0.0,0.0,0.2,1,0.0,0,4.7,8.3,1004.9,9.3,71.0,13.2,6.5,5.3
21490,1965,4,11,0.0,0.0,2.6,1,0.0,0,7.3,8.2,1002.8,7.5,79.0,11.3,2.5,0.8
21491,1965,4,10,0.0,0.0,0.0,1,0.0,0,7.7,7.5,1005.9,6.0,79.0,8.5,4.6,3.9
21492,1965,4,9,0.0,0.0,14.9,1,0.0,0,8.0,8.1,1005.0,5.2,92.0,10.4,3.8,3.3
21493,1965,4,8,0.0,0.0,3.4,1,0.0,0,7.7,7.8,1003.9,9.6,67.0,13.5,3.5,2.5
21494,1965,4,7,0.0,0.0,0.0,0,0.0,0,7.3,8.1,1007.0,8.4,73.0,11.1,6.3,6.1
21495,1965,4,6,0.0,0.0,3.0,1,0.0,0,5.3,7.9,1006.6,11.4,61.0,18.6,4.2,1.8
21496,1965,4,5,0.0,0.0,0.0,0,0.0,0,5.7,6.7,1009.2,10.8,54.0,15.4,3.9,-0.4
21497,1965,4,4,0.0,0.0,0.0,0,0.0,0,5.0,6.9,1006.3,10.5,57.0,15.8,3.0,-2.4
21498,1965,4,3,0.0,0.0,0.0,0,0.0,0,2.7,5.0,1013.1,9.8,44.0,16.0,2.3,-1.7
21499,1965,4,2,0.0,0.0,0.0,0,0.0,0,1.3,5.3,1020.5,7.7,51.0,13.0,0.4,-3.0
21500,1965,4,1,0.0,0.0,0.0,0,0.0,0,0.3,5.5,1024.8,7.3,56.0,12.7,-0.3,-4.4
21501,1965,3,31,0.0,0.0,0.0,0,0.0,0,0.7,5.6,1022.4,6.6,60.0,12.7,-0.1,-3.8
21502,1965,3,30,0.0,0.0,0.0,0,0.0,0,3.3,7.5,1019.9,7.4,70.0,12.8,5.3,1.3
21503,1965,3,29,0.0,0.0,0.0,0,0.0,0,3.0,8.7,1023.2,10.3,70.0,14.8,6.0,3.4
21504,1965,3,28,0.0,0.0,2.1,1,0.0,0,7.7,10.6,1023.4,10.1,88.0,13.7,5.4,5.1
21505,1965,3,27,0.0,0.0,0.2,1,0.0,0,7.7,7.3,1022.2,5.2,86.0,7.8,1.1,0.5
21506,1965,3,26,0.0,0.0,1.4,1,0.0,0,7.7,7.2,1005.5,4.6,86.0,5.8,2.0,-0.6
21507,1965,3,25,0.0,0.0,2.3,1,0.0,0,7.7,6.1,1005.0,4.7,70.0,9.0,3.4,2.9
21508,1965,3,24,0.0,0.0,2.8,1,0.0,0,7.3,9.0,993.6,7.8,86.0,12.7,3.2,0.4
21509,1965,3,23,0.0,0.0,0.5,1,0.0,0,5.3,5.8,996.8,5.4,66.0,10.1,-1.6,-4.4
21510,1965,3,22,0.0,0.0,0.0,0,0.0,0,1.0,4.3,1008.7,2.2,62.0,6.4,-3.4,-7.2
21511,1965,3,21,0.0,0.0,1.3,8,0.0,2,7.3,5.7,1001.0,0.4,90.0,1.6,-0.6,-1.5
21512,1965,3,20,0.0,0.0,1.6,8,0.0,0,5.7,5.6,1010.0,1.1,84.0,4.2,-1.9,-6.0
21513,1965,3,19,0.0,0.0,0.9,1,0.0,0,5.3,7.6,1000.5,4.4,85.0,9.3,2.1,3.4
21514,1965,3,18,0.0,0.0,0.2,1,0.0,0,7.3,7.4,995.3,7.5,75.0,12.4,0.9,-1.2
21515,1965,3,17,0.0,0.0,0.0,0,0.0,0,7.0,7.4,1003.5,5.5,82.0,9.9,3.2,0.4
21516,1965,3,16,0.0,0.0,0.1,1,0.0,0,6.3,8.5,1005.0,6.8,85.0,9.6,4.8,2.3
21517,1965,3,15,0.0,0.0,0.1,1,0.0,0,7.3,7.0,1009.9,6.0,76.0,10.3,2.8,-0.6
21518,1965,3,14,0.0,0.0,0.0,1,0.0,3,2.3,5.0,1012.8,4.0,67.0,10.4,-4.6,-6.0
21519,1965,3,13,0.0,0.0,0.0,0,0.0,7,0.0,4.9,1016.6,1.6,74.0,6.7,-4.1,-7.0
21520,1965,3,12,0.0,0.0,0.0,0,0.0,9,0.0,4.0,1018.6,0.9,65.0,7.1,-6.6,-8.4
21521,1965,3,11,0.0,0.0,0.0,0,0.0,10,0.0,3.9,1023.2,0.4,66.0,4.7,-6.0,-8.8
21522,1965,3,10,0.0,0.0,0.0,0,0.0,13,1.7,4.2,1024.4,0.8,66.0,4.6,-2.4,-7.4
21523,1965,3,9,0.0,0.0,0.0,7,0.0,18,5.0,4.6,1019.4,-0.2,75.0,2.7,-4.2,-4.4
21524,1965,3,8,0.0,0.0,0.0,7,0.0,19,4.0,2.5,1019.1,-6.1,69.0,-1.4,-14.4,-19.9
21525,1965,3,7,0.0,0.0,0.0,0,0.0,20,0.3,3.1,1023.6,-4.6,73.0,-0.7,-7.7,-11.2
21526,1965,3,6,0.0,0.0,0.1,7,0.0,22,7.3,4.6,1015.5,-0.9,79.0,1.1,-3.0,-5.6
21527,1965,3,5,0.0,0.0,0.0,7,0.0,25,7.3,4.4,1004.4,-2.2,87.0,0.5,-8.0,-14.1
21528,1965,3,4,0.0,0.0,1.5,7,0.0,30,8.0,3.8,996.4,-3.4,81.0,-1.6,-5.6,-5.0
21529,1965,3,3,0.0,0.0,21.8,7,0.0,17,8.0,4.7,990.2,-3.2,96.0,-2.1,-4.2,-3.3
21530,1965,3,2,0.0,0.0,8.6,7,0.0,5,8.0,4.2,990.5,-3.5,90.0,-1.6,-5.3,-6.2
21531,1965,3,1,0.0,0.0,1.4,8,0.0,6,8.0,5.1,996.4,-0.5,84.0,2.6,-1.8,-3.0
21532,1965,2,28,0.0,0.0,0.1,7,0.0,7,7.0,4.0,1003.1,-2.2,80.0,0.6,-9.4,-14.1
21533,1965,2,27,0.0,0.0,3.0,7,0.0,4,5.0,4.0,995.4,-4.1,87.0,-2.4,-5.5,-5.5
21534,1965,2,26,0.0,0.0,1.8,7,0.0,1,7.7,4.0,998.8,-0.8,69.0,1.1,-5.3,-7.6
21535,1965,2,25,0.0,0.0,0.0,7,0.0,1,3.0,3.5,1005.9,-2.4,64.0,-0.4,-4.6,-4.5
21536,1965,2,24,0.0,0.0,0.5,7,0.0,3,5.0,3.8,1009.2,-3.2,80.0,0.5,-8.0,-10.4
21537,1965,2,23,0.0,0.0,1.7,7,0.0,0,7.7,5.0,1009.8,-1.3,91.0,-0.1,-4.7,-9.1
21538,1965,2,22,0.0,0.0,0.2,8,0.0,1,7.3,4.9,1013.6,-0.4,80.0,2.0,-3.0,-5.3
21539,1965,2,21,0.0,0.0,0.1,8,0.0,1,8.0,3.6,1020.8,-3.2,75.0,-2.4,-4.3,-4.5
21540,1965,2,20,0.0,0.0,0.0,7,0.0,1,8.0,3.7,1026.1,-2.7,75.0,-1.0,-5.0,-5.1
21541,1965,2,19,0.0,0.0,0.0,7,0.0,1,6.3,4.4,1021.7,-1.2,79.0,-0.4,-2.9,-2.5
21542,1965,2,18,0.0,0.0,0.0,0,0.0,4,7.7,4.5,1020.0,-0.3,73.0,1.3,-1.2,-1.0
21543,1965,2,17,0.0,0.0,0.2,7,0.0,4,5.3,4.0,1018.3,-1.6,77.0,0.5,-6.1,-9.0
21544,1965,2,16,0.0,0.0,1.3,7,0.0,1,7.7,3.9,1011.4,-2.4,76.0,-1.6,-3.4,-5.2
21545,1965,2,15,0.0,0.0,0.4,7,0.0,0,6.0,4.5,1005.0,-1.2,78.0,2.0,-3.0,-4.6
21546,1965,2,14,0.0,0.0,0.6,7,0.0,0,6.3,5.4,993.9,2.1,74.0,3.7,0.8,-0.2
21547,1965,2,13,0.0,0.0,6.1,8,0.0,0,8.0,6.5,992.3,3.2,83.0,5.1,0.7,-0.5
21548,1965,2,12,0.0,0.0,1.5,8,0.0,0,7.7,6.7,1011.8,2.8,90.0,4.3,0.7,1.2
21549,1965,2,11,0.0,0.0,0.2,8,0.0,1,7.7,5.7,1014.6,0.4,93.0,2.0,-4.0,-8.1
21550,1965,2,10,0.0,0.0,0.7,8,0.0,1,5.7,5.3,1008.8,0.0,88.0,2.2,-5.4,-7.0
21551,1965,2,9,0.0,0.0,0.2,7,0.0,1,4.7,3.7,1017.9,-3.5,77.0,-1.1,-4.6,-4.9
21552,1965,2,8,0.0,0.0,0.2,7,0.0,0,4.3,3.8,1007.1,-1.2,66.0,3.0,-2.4,-3.0
21553,1965,2,7,0.0,0.0,0.2,8,0.0,2,7.7,6.5,1010.6,2.2,92.0,2.8,0.4,-0.2
21554,1965,2,6,0.0,0.0,2.6,8,0.0,3,8.0,5.5,1017.3,0.4,90.0,2.2,-3.6,-6.1
21555,1965,2,5,0.0,0.0,2.0,8,0.0,4,8.0,5.4,1014.5,-1.2,92.0,0.7,-2.6,-2.1
21556,1965,2,4,0.0,0.0,1.9,8,0.0,4,7.7,5.3,1021.6,-0.4,89.0,1.2,-1.0,-0.5
21557,1965,2,3,0.0,0.0,0.1,8,0.0,2,8.0,5.4,1020.5,-0.1,92.0,1.6,-3.8,-6.1
21558,1965,2,2,0.0,0.0,0.0,0,0.0,3,4.0,4.3,1026.3,-1.2,78.0,0.9,-4.6,-6.8
21559,1965,2,1,0.0,0.0,0.0,7,0.0,4,7.3,4.7,1014.5,-1.6,87.0,-0.4,-4.2,-6.5
21560,1965,1,31,0.0,0.0,0.0,7,0.0,4,7.7,4.9,1009.3,-2.4,92.0,0.5,-3.9,-2.4
21561,1965,1,30,0.0,0.0,5.0,7,0.0,2,8.0,6.0,1002.2,0.4,95.0,1.1,-0.3,-0.5
21562,1965,1,29,0.0,0.0,2.8,8,0.0,0,8.0,5.8,1004.3,0.4,92.0,1.0,-0.3,-1.4
21563,1965,1,28,0.0,0.0,0.0,7,0.0,2,7.7,5.8,1005.5,0.5,92.0,1.6,-0.6,-1.6
21564,1965,1,27,0.0,0.0,0.3,7,0.0,0,8.0,5.8,1004.7,0.8,90.0,1.7,-0.7,-1.0
21565,1965,1,26,0.0,0.0,0.1,7,0.0,1,8.0,5.2,1006.1,-0.2,86.0,0.4,-0.9,1.3
21566,1965,1,25,0.0,0.0,0.4,8,0.0,0,8.0,5.7,1012.0,0.0,91.0,1.1,-1.1,-1.8
21567,1965,1,24,0.0,0.0,2.2,8,0.0,0,7.7,6.4,1017.5,1.8,91.0,3.3,1.1,0.1
21568,1965,1,23,0.0,0.0,0.1,1,0.0,0,6.7,6.0,1009.6,2.2,85.0,3.2,-0.4,-2.9
21569,1965,1,22,0.0,0.0,0.0,7,0.0,0,6.7,5.8,999.1,0.8,89.0,2.2,-1.3,-6.4
21570,1965,1,21,0.0,0.0,0.0,1,0.0,0,8.0,5.9,993.6,1.2,88.0,2.1,-0.6,-3.2
21571,1965,1,20,0.0,0.0,0.0,7,0.0,0,7.7,5.9,988.0,0.5,93.0,1.5,-0.1,-3.5
21572,1965,1,19,0.0,0.0,0.0,7,0.0,0,5.7,5.7,985.9,1.0,86.0,4.0,0.1,-2.0
21573,1965,1,18,0.0,0.0,2.0,1,0.0,0,7.3,6.0,982.0,4.5,71.0,5.7,2.8,-0.3
21574,1965,1,17,0.0,0.0,5.0,1,0.0,0,6.7,8.0,984.4,6.0,82.0,9.9,1.4,-0.9
21575,1965,1,16,0.0,0.0,4.6,8,0.0,0,5.7,5.6,1005.4,2.8,75.0,4.7,0.5,-2.2
21576,1965,1,15,0.0,0.0,0.2,7,0.0,0,2.3,5.5,1008.8,2.6,74.0,5.7,1.0,-2.2
21577,1965,1,14,0.0,0.0,1.3,8,0.0,0,4.3,6.2,1003.4,2.2,87.0,3.8,0.8,-1.9
21578,1965,1,13,0.0,0.0,0.0,0,0.0,0,3.7,6.2,1006.4,2.9,81.0,5.4,0.8,-2.2
21579,1965,1,12,0.0,0.0,0.0,0,0.0,0,6.3,5.9,1004.8,2.6,79.0,5.2,1.2,-1.5
21580,1965,1,11,0.0,0.0,0.0,7,0.0,0,6.3,6.5,1010.4,2.5,88.0,5.1,-1.8,-3.8
21581,1965,1,10,0.0,0.0,1.1,8,0.0,2,8.0,5.9,1005.1,0.6,88.0,2.6,-0.7,-0.3
21582,1965,1,9,0.0,0.0,12.7,8,0.0,0,6.7,7.1,998.5,3.6,86.0,7.4,2.3,1.6
21583,1965,1,8,0.0,0.0,5.0,1,0.0,0,8.0,8.4,998.2,6.0,92.0,7.3,0.3,0.5
21584,1965,1,7,0.0,0.0,1.7,8,0.0,0,7.3,5.3,1014.1,-0.5,93.0,1.4,-4.2,-9.6
21585,1965,1,6,0.0,0.0,1.4,1,0.0,1,6.0,6.1,1018.0,0.8,91.0,3.4,-0.2,0.0
21586,1965,1,5,0.0,0.0,5.7,8,0.0,0,7.7,6.6,1015.3,2.9,88.0,4.1,-2.5,-5.2
21587,1965,1,4,0.0,0.0,0.0,0,0.0,0,5.3,5.4,1016.4,-0.3,87.0,1.8,-2.5,-2.0
21588,1965,1,3,0.0,0.0,0.0,7,0.0,0,8.0,6.0,1002.6,1.8,87.0,3.0,1.1,0.8
21589,1965,1,2,0.0,0.0,0.0,1,0.0,0,6.0,6.2,994.9,2.9,83.0,4.4,0.7,-2.3
21590,1965,1,1,0.0,0.0,0.1,1,0.0,0,4.7,7.0,995.0,4.8,81.0,7.7,3.2,0.8
21591,1964,12,31,0.0,0.0,3.7,1,0.0,0,8.0,7.9,996.7,7.0,80.0,7.7,-0.8,-0.6
21592,1964,12,30,0.0,0.0,4.3,8,0.0,7,8.0,4.4,1004.6,-1.4,83.0,0.8,-6.4,-9.0
21593,1964,12,29,0.0,0.0,0.0,7,0.0,8,7.7,4.1,1004.5,-3.0,83.0,-2.1,-3.9,-3.8
21594,1964,12,28,0.0,0.0,0.4,7,0.0,7,8.0,4.1,997.0,-3.6,88.0,-3.3,-5.0,-7.0
21595,1964,12,27,0.0,0.0,0.0,7,0.0,7,8.0,3.7,1001.9,-5.8,94.0,-5.0,-7.8,-7.5
21596,1964,12,26,0.0,0.0,0.0,7,0.0,7,7.7,4.4,1003.5,-4.3,95.0,-2.1,-5.8,-3.8
21597,1964,12,25,0.0,0.0,5.6,7,0.0,0,7.7,4.0,1001.4,-4.2,90.0,-3.6,-6.0,-5.8
21598,1964,12,24,0.0,0.0,0.0,7,0.0,0,5.7,4.4,1011.7,-3.8,93.0,-1.6,-4.8,-4.2
21599,1964,12,23,0.0,0.0,0.0,7,0.0,0,7.7,4.6,1024.5,-1.8,84.0,-0.1,-2.8,-3.1
21600,1964,12,22,0.0,0.0,0.0,0,0.0,0,5.0,4.2,1025.3,-0.6,73.0,1.0,-1.7,-6.1
21601,1964,12,21,0.0,0.0,0.0,7,0.0,0,6.0,5.0,1017.4,-0.5,84.0,0.6,-1.6,-4.1
21602,1964,12,20,0.0,0.0,0.0,0,0.0,0,7.0,4.8,1016.0,-0.2,81.0,0.6,-1.2,-5.0
21603,1964,12,19,0.0,0.0,0.0,1,0.0,0,5.7,5.7,1014.2,1.6,79.0,5.2,0.3,2.0
21604,1964,12,18,0.0,0.0,2.9,1,0.0,0,8.0,8.0,1009.6,5.2,91.0,6.2,2.8,-0.4
21605,1964,12,17,0.0,0.0,0.1,1,0.0,0,5.3,7.4,1007.5,4.0,91.0,5.0,2.7,2.7
21606,1964,12,16,0.0,0.0,1.8,1,0.0,0,8.0,7.2,1008.3,4.0,88.0,7.0,3.3,0.1
21607,1964,12,15,0.0,0.0,0.1,1,0.0,0,6.0,8.2,1002.3,6.3,87.0,7.6,3.6,0.2
21608,1964,12,14,0.0,0.0,0.9,1,0.0,0,6.0,7.2,1004.3,5.3,79.0,9.0,4.4,2.5
21609,1964,12,13,0.0,0.0,2.0,1,0.0,0,8.0,8.0,999.1,7.6,78.0,8.5,2.9,2.3
21610,1964,12,12,0.0,0.0,3.1,1,0.0,0,8.0,7.3,1015.9,3.4,94.0,4.5,-0.1,-4.0
21611,1964,12,11,0.0,0.0,0.0,0,0.0,0,6.7,5.6,1016.3,1.3,84.0,2.9,-0.6,-4.6
21612,1964,12,10,0.0,0.0,0.0,0,0.0,0,0.0,6.6,1014.0,4.6,75.0,9.0,2.9,-0.2
21613,1964,12,9,0.0,0.0,0.0,1,0.0,0,5.3,8.4,1014.0,9.1,71.0,12.5,4.3,1.7
21614,1964,12,8,0.0,0.0,0.0,1,0.0,0,6.3,7.5,1015.7,6.6,78.0,8.8,3.7,1.1
21615,1964,12,7,0.0,0.0,0.1,1,0.0,0,8.0,8.5,1012.3,6.8,88.0,8.1,0.8,0.0
21616,1964,12,6,0.0,0.0,1.2,8,0.0,9,8.0,6.4,1004.7,1.3,96.0,2.0,-4.3,-7.7
21617,1964,12,5,0.0,0.0,0.6,8,0.0,12,7.0,5.3,999.6,-0.4,87.0,1.4,-1.4,-1.6
21618,1964,12,4,0.0,0.0,3.7,7,0.0,9,7.3,5.3,989.5,0.2,85.0,1.2,-1.3,-1.2
21619,1964,12,3,0.0,0.0,7.4,8,0.0,0,7.7,5.3,990.2,0.1,87.0,0.9,-1.2,-2.9
21620,1964,12,2,0.0,0.0,0.0,7,0.0,0,7.7,5.4,1010.8,0.2,87.0,1.7,-1.2,-3.8
21621,1964,12,1,0.0,0.0,1.1,8,0.0,0,8.0,6.2,1002.6,1.2,94.0,2.0,-1.1,-1.5
21622,1964,11,30,0.0,0.0,0.6,8,0.0,0,8.0,5.7,1001.2,-0.7,97.0,0.6,-1.4,-2.5
21623,1964,11,29,0.0,0.0,0.0,0,0.0,0,8.0,6.3,997.6,1.4,91.0,3.9,0.0,-2.6
21624,1964,11,28,0.0,0.0,0.0,0,0.0,0,6.3,6.8,1000.3,3.2,87.0,7.7,1.8,1.0
21625,1964,11,27,0.0,0.0,1.7,1,0.0,0,8.0,8.6,1006.6,6.2,92.0,8.3,1.4,-2.0
21626,1964,11,26,0.0,0.0,0.0,0,0.0,0,4.7,7.7,1019.0,5.2,85.0,8.4,4.0,2.0
21627,1964,11,25,0.0,0.0,3.0,1,0.0,0,5.7,11.0,1008.8,10.3,82.0,12.8,8.4,9.0
21628,1964,11,24,0.0,0.0,5.0,1,0.0,0,8.0,10.1,1007.2,9.6,86.0,10.3,7.5,6.7
21629,1964,11,23,0.0,0.0,3.6,1,0.0,0,8.0,10.1,1010.3,8.6,90.0,9.5,6.3,5.7
21630,1964,11,22,0.0,0.0,0.6,1,0.0,0,7.7,7.9,1016.9,6.4,81.0,8.6,5.6,5.1
21631,1964,11,21,0.0,0.0,0.2,1,0.0,0,7.7,10.0,1009.4,8.8,88.0,10.3,7.4,7.2
21632,1964,11,20,0.0,0.0,0.8,1,0.0,0,7.3,9.8,1012.9,9.0,85.0,10.3,3.2,5.2
21633,1964,11,19,0.0,0.0,1.9,1,0.0,0,5.7,7.1,1014.4,4.5,88.0,7.0,-0.8,-3.8
21634,1964,11,18,0.0,0.0,1.3,1,0.0,0,3.3,5.9,1008.2,4.1,69.0,6.6,2.3,2.0
21635,1964,11,17,0.0,0.0,0.0,1,0.0,0,6.0,6.8,1000.0,5.8,73.0,9.7,4.6,2.7
21636,1964,11,16,0.0,0.0,5.3,1,0.0,0,7.3,8.5,992.8,7.9,83.0,10.5,5.3,2.3
21637,1964,11,15,0.0,0.0,9.6,1,0.0,0,7.3,9.6,993.9,9.0,80.0,14.4,7.0,6.8
21638,1964,11,14,0.0,0.0,6.2,1,0.0,0,8.0,11.3,995.2,11.8,84.0,13.8,4.7,2.4
21639,1964,11,13,0.0,0.0,0.3,1,0.0,0,6.3,8.9,1008.8,7.5,85.0,8.7,6.0,5.5
21640,1964,11,12,0.0,0.0,2.0,1,0.0,0,7.3,7.6,1009.5,6.7,78.0,7.7,3.8,1.8
21641,1964,11,11,0.0,0.0,0.0,0,0.0,0,8.0,6.8,1012.8,4.1,83.0,4.9,3.1,1.9
21642,1964,11,10,0.0,0.0,0.0,0,0.0,0,2.7,5.8,1013.8,2.5,82.0,5.3,-2.4,-4.6
21643,1964,11,9,0.0,0.0,0.0,0,0.0,0,4.3,5.7,1020.8,0.6,89.0,3.5,-2.0,-3.0
21644,1964,11,8,0.0,0.0,0.0,0,0.0,0,3.3,5.7,1023.1,1.1,87.0,5.1,-2.3,-7.6
21645,1964,11,7,0.0,0.0,0.0,0,0.0,0,3.7,6.4,1020.9,2.6,84.0,6.1,0.6,2.4
21646,1964,11,6,0.0,0.0,0.0,0,0.0,0,7.3,7.3,1016.1,4.9,83.0,6.6,3.4,3.2
21647,1964,11,5,0.0,0.0,0.3,1,0.0,0,8.0,6.6,1013.5,3.9,82.0,5.3,3.5,3.0
21648,1964,11,4,0.0,0.0,0.0,0,0.0,0,7.7,6.9,1018.7,4.8,80.0,6.0,2.3,2.0
21649,1964,11,3,0.0,0.0,0.0,0,0.0,0,8.0,7.1,1021.2,3.6,90.0,5.1,2.0,2.1
21650,1964,11,2,0.0,0.0,0.0,1,0.0,0,8.0,8.6,1017.3,5.7,92.0,7.7,3.3,-1.6
21651,1964,11,1,0.0,0.0,0.0,0,0.0,0,6.0,7.8,1022.1,5.0,89.0,6.3,3.8,2.3
21652,1964,10,31,0.0,0.0,0.0,0,0.0,0,5.7,8.2,1023.4,6.4,85.0,8.3,4.5,4.6
21653,1964,10,30,0.0,0.0,0.0,0,0.0,0,7.7,7.8,1026.6,6.0,84.0,7.0,4.4,4.5
21654,1964,10,29,0.0,0.0,0.0,0,0.0,0,8.0,8.8,1027.0,5.7,96.0,7.9,5.3,5.8
21655,1964,10,28,0.0,0.0,0.0,0,0.0,0,8.0,9.2,1026.2,7.7,87.0,8.4,6.7,6.0
21656,1964,10,27,0.0,0.0,0.0,1,0.0,0,7.3,7.5,1027.3,5.4,87.0,7.0,1.0,-1.4
21657,1964,10,26,0.0,0.0,0.0,0,0.0,0,3.0,7.3,1026.6,3.7,91.0,8.7,0.1,-5.6
21658,1964,10,25,0.0,0.0,0.0,0,0.0,0,5.3,7.2,1014.7,5.8,79.0,8.5,2.6,-1.0
21659,1964,10,24,0.0,0.0,0.0,0,0.0,0,7.7,6.7,1001.0,5.1,76.0,7.7,3.6,0.7
21660,1964,10,23,0.0,0.0,0.3,1,0.0,0,7.3,8.1,989.8,6.7,82.0,9.8,5.0,3.7
